id;label
18363;Swiping Down
73541;No gesture
21566;Swiping Left
19340;Swiping Left
32684;Swiping Left
93588;Swiping Right
34232;Swiping Up
20704;Swiping Left
145981;Swiping Right
46945;Swiping Right
22474;No gesture
44298;Swiping Right
45737;No gesture
95669;Swiping Right
68256;Swiping Right
137723;Swiping Up
11189;No gesture
122144;Swiping Down
117486;Swiping Right
10042;Swiping Up
135691;Swiping Left
77453;Swiping Right
57142;Swiping Down
144362;No gesture
128518;Swiping Down
133842;Swiping Down
22360;Swiping Left
26233;Swiping Right
53634;Swiping Down
38480;Swiping Right
19661;Swiping Left
45981;No gesture
143260;Swiping Left
18662;Swiping Up
111399;No gesture
298;Swiping Right
93615;Swiping Left
111364;Swiping Left
61055;Swiping Down
99154;Swiping Right
112686;Swiping Up
37279;No gesture
47122;Swiping Left
116592;Swiping Up
44954;No gesture
135560;Swiping Left
55286;Swiping Down
92786;Swiping Left
112998;Swiping Left
87664;Swiping Up
104977;Swiping Left
55158;Swiping Right
130811;Swiping Left
72746;Swiping Up
134923;Swiping Up
143948;No gesture
64095;Swiping Left
26644;No gesture
13870;No gesture
129897;No gesture
28603;Swiping Right
65489;Swiping Right
46657;Swiping Down
124455;Swiping Right
95901;Swiping Right
135390;Swiping Up
65692;No gesture
38868;Swiping Right
24614;Swiping Up
55656;Swiping Up
105007;Swiping Left
129181;Swiping Right
20628;No gesture
32828;Swiping Left
91516;No gesture
57306;Swiping Up
98644;Swiping Up
43887;Swiping Right
145430;Swiping Up
115299;Swiping Right
33433;No gesture
49494;Swiping Right
24944;Swiping Left
90393;Swiping Up
25027;Swiping Down
142231;Swiping Left
62013;Swiping Right
41657;Swiping Down
37198;No gesture
16219;Swiping Down
106470;Swiping Down
102960;Swiping Right
29734;Swiping Right
75753;Swiping Down
23107;Swiping Down
28365;Swiping Down
87430;Swiping Left
5281;No gesture
121393;No gesture
117681;Swiping Right
4948;Swiping Left
131891;Swiping Down
43992;Swiping Left
77393;No gesture
8830;Swiping Down
21115;Swiping Down
129562;Swiping Right
38452;Swiping Left
84917;Swiping Down
6044;Swiping Right
40135;Swiping Right
87869;Swiping Left
116704;Swiping Left
53746;Swiping Down
50580;Swiping Down
11825;Swiping Right
13337;Swiping Right
41020;Swiping Left
20287;No gesture
97845;Swiping Right
94504;Swiping Up
38247;Swiping Left
22106;Swiping Up
80701;Swiping Left
85244;Swiping Left
55548;No gesture
49167;Swiping Down
108369;Swiping Left
63950;Swiping Down
66021;Swiping Right
132189;Swiping Right
83321;Swiping Up
80487;Swiping Right
102047;Swiping Down
57998;No gesture
23026;Swiping Up
89297;No gesture
52217;Swiping Down
113036;Swiping Up
14485;Swiping Down
101926;Swiping Right
93036;Swiping Left
137680;Swiping Up
144477;Swiping Down
82552;Swiping Left
100889;Swiping Left
34110;Swiping Left
43285;Swiping Left
147967;Swiping Left
20879;No gesture
98874;Swiping Right
117633;Swiping Up
38946;Swiping Left
125809;Swiping Right
79831;No gesture
60991;Swiping Left
11333;Swiping Right
105098;Swiping Down
54470;Swiping Left
41824;No gesture
18973;Swiping Right
147008;Swiping Up
64602;Swiping Right
21166;Swiping Up
115545;Swiping Up
62344;Swiping Down
73166;Swiping Down
135799;Swiping Left
116504;Swiping Up
69430;Swiping Right
35114;Swiping Right
97535;No gesture
66219;Swiping Right
33679;Swiping Down
137363;Swiping Down
62016;Swiping Down
19504;No gesture
111558;Swiping Up
115466;No gesture
53373;No gesture
132989;Swiping Up
15944;Swiping Down
88637;No gesture
2083;No gesture
19247;Swiping Down
48488;Swiping Up
44395;Swiping Left
127996;Swiping Up
142916;Swiping Up
93757;No gesture
21152;Swiping Down
100294;No gesture
140395;No gesture
109876;Swiping Up
88225;No gesture
9393;Swiping Right
98059;No gesture
43044;Swiping Up
29665;Swiping Left
88905;Swiping Up
99798;Swiping Left
76201;Swiping Down
128727;Swiping Up
21698;Swiping Left
81271;No gesture
65967;Swiping Left
142262;No gesture
62161;Swiping Right
38027;Swiping Down
31692;Swiping Left
93309;No gesture
71753;Swiping Left
64223;No gesture
13647;Swiping Up
118897;Swiping Left
93651;Swiping Right
37950;Swiping Up
126430;Swiping Left
75235;Swiping Up
60441;Swiping Down
127942;Swiping Down
106806;No gesture
107462;Swiping Up
50330;Swiping Up
28158;Swiping Left
62544;Swiping Right
100195;No gesture
107096;Swiping Down
17673;Swiping Up
41852;Swiping Up
133317;Swiping Up
140508;Swiping Right
29700;No gesture
116657;Swiping Down
103061;Swiping Up
132848;Swiping Up
81145;No gesture
1633;Swiping Up
118098;No gesture
87655;Swiping Right
63856;Swiping Left
25771;No gesture
63660;No gesture
16930;No gesture
140529;No gesture
140297;Swiping Left
33774;No gesture
74465;No gesture
38585;Swiping Right
111369;Swiping Left
75353;Swiping Up
12104;Swiping Up
87789;No gesture
116368;Swiping Right
90910;Swiping Left
25925;Swiping Up
30722;Swiping Down
141779;Swiping Down
98793;Swiping Down
87654;No gesture
63947;Swiping Right
113847;No gesture
2291;Swiping Left
28047;No gesture
66405;Swiping Up
145420;Swiping Left
64522;Swiping Up
86863;Swiping Down
43330;Swiping Down
101434;Swiping Down
130939;Swiping Up
38563;No gesture
142128;Swiping Down
68025;No gesture
11623;Swiping Up
48291;Swiping Down
47444;No gesture
136430;Swiping Right
72921;No gesture
13094;Swiping Down
58108;Swiping Left
140414;Swiping Up
55213;No gesture
7151;Swiping Down
115093;Swiping Up
140064;Swiping Down
126907;No gesture
44201;Swiping Right
35466;Swiping Down
25986;Swiping Left
97653;No gesture
94693;Swiping Down
5839;No gesture
56873;Swiping Down
26698;No gesture
45156;Swiping Right
88997;Swiping Right
98147;No gesture
105324;Swiping Down
74191;Swiping Left
102875;Swiping Down
111437;Swiping Down
7071;No gesture
96582;Swiping Up
42220;No gesture
25381;Swiping Right
93310;No gesture
4985;Swiping Down
24443;No gesture
40455;Swiping Left
107386;Swiping Up
117601;No gesture
38394;Swiping Up
134805;Swiping Left
122858;Swiping Down
70055;Swiping Right
130386;Swiping Up
22153;No gesture
85195;No gesture
130900;No gesture
75813;Swiping Left
130314;Swiping Down
94797;Swiping Up
120688;Swiping Left
60802;Swiping Down
145649;Swiping Left
53171;Swiping Down
60400;No gesture
1399;Swiping Right
146645;No gesture
16456;Swiping Up
118717;Swiping Right
18771;No gesture
95642;Swiping Down
23583;No gesture
79067;Swiping Right
96157;Swiping Right
29386;Swiping Up
123773;Swiping Right
40475;No gesture
90637;Swiping Up
34912;No gesture
73709;Swiping Down
64793;Swiping Down
22233;Swiping Up
112975;Swiping Down
20675;Swiping Down
17322;Swiping Up
78659;No gesture
64808;Swiping Left
146021;Swiping Up
138866;Swiping Right
38454;Swiping Left
2642;Swiping Up
31681;No gesture
25576;Swiping Left
74504;Swiping Down
118354;Swiping Right
66158;Swiping Left
111962;No gesture
71130;Swiping Left
70936;Swiping Down
119503;Swiping Left
51860;Swiping Left
51774;Swiping Left
77200;No gesture
136301;Swiping Up
125861;Swiping Right
75289;No gesture
38988;No gesture
74813;Swiping Up
80760;Swiping Left
48388;Swiping Left
127769;Swiping Down
13958;Swiping Left
26477;Swiping Right
142846;No gesture
147770;Swiping Up
79004;Swiping Up
137831;Swiping Down
56826;Swiping Down
68499;Swiping Down
90222;No gesture
104949;Swiping Right
110040;Swiping Left
136280;Swiping Down
80391;Swiping Down
85925;Swiping Left
107642;No gesture
93703;Swiping Up
52915;No gesture
101470;No gesture
81644;Swiping Up
133607;Swiping Right
9569;Swiping Down
35706;Swiping Down
124410;Swiping Left
26849;Swiping Right
119929;No gesture
33166;Swiping Right
136424;Swiping Up
144304;No gesture
93192;Swiping Up
59276;Swiping Right
29172;No gesture
71569;Swiping Left
17496;Swiping Right
113291;Swiping Left
22421;No gesture
65769;Swiping Right
114683;Swiping Left
36550;Swiping Up
113551;No gesture
422;Swiping Up
24176;No gesture
113571;Swiping Down
47832;Swiping Up
115536;No gesture
4412;Swiping Down
49911;Swiping Up
24299;Swiping Right
142410;Swiping Left
133387;No gesture
103159;Swiping Right
109673;Swiping Down
135485;Swiping Up
4929;No gesture
76523;Swiping Right
14913;No gesture
102022;Swiping Up
92475;Swiping Right
55613;No gesture
95641;Swiping Down
45863;No gesture
29866;Swiping Up
23631;No gesture
21999;Swiping Down
10703;Swiping Right
99742;Swiping Down
44809;Swiping Right
111838;Swiping Up
143808;No gesture
65104;Swiping Left
106372;No gesture
97561;Swiping Up
32761;Swiping Left
81764;Swiping Down
102127;Swiping Left
130853;Swiping Down
5310;Swiping Up
146571;Swiping Down
70774;Swiping Left
61191;Swiping Down
22914;Swiping Right
73351;Swiping Left
131176;No gesture
120747;Swiping Left
2853;Swiping Down
54646;Swiping Right
10659;Swiping Down
42656;No gesture
100799;Swiping Left
147602;No gesture
66663;No gesture
54023;Swiping Left
77452;Swiping Up
112177;Swiping Left
56553;Swiping Up
136333;No gesture
106759;Swiping Up
5619;Swiping Left
107281;Swiping Left
91308;Swiping Down
19917;Swiping Down
35427;Swiping Right
57524;Swiping Down
32860;Swiping Down
13390;Swiping Up
83036;Swiping Up
3943;Swiping Right
28115;Swiping Left
74525;Swiping Down
146560;Swiping Left
42955;Swiping Down
6211;No gesture
87599;Swiping Down
126454;No gesture
137331;Swiping Right
14814;No gesture
146821;Swiping Right
85169;Swiping Left
98127;Swiping Up
13521;No gesture
84570;Swiping Left
123731;Swiping Left
132746;Swiping Up
87997;Swiping Left
94505;Swiping Down
87739;No gesture
53708;No gesture
131593;Swiping Up
64132;Swiping Left
113778;Swiping Up
10173;Swiping Left
97353;Swiping Up
29806;No gesture
117982;Swiping Up
92057;Swiping Down
84001;No gesture
118958;No gesture
11605;Swiping Left
126631;Swiping Left
94182;Swiping Right
142832;No gesture
105777;Swiping Up
80229;Swiping Down
45998;Swiping Left
6295;No gesture
111896;Swiping Down
137840;No gesture
98484;Swiping Up
42710;Swiping Right
90060;Swiping Right
33406;No gesture
48399;No gesture
39278;No gesture
104971;Swiping Left
141300;Swiping Up
127809;Swiping Right
7183;Swiping Down
23692;Swiping Left
13244;Swiping Up
69809;No gesture
40551;Swiping Up
29231;Swiping Right
137106;No gesture
72108;Swiping Right
8142;Swiping Down
124585;No gesture
51263;Swiping Down
94178;Swiping Left
120478;No gesture
145511;Swiping Right
42528;Swiping Up
97724;Swiping Down
44573;Swiping Left
129119;Swiping Down
87988;No gesture
141785;Swiping Right
38869;Swiping Left
116160;Swiping Right
48762;Swiping Right
1765;No gesture
94858;Swiping Left
37419;No gesture
44672;No gesture
147898;Swiping Right
26478;Swiping Up
103144;Swiping Left
121153;Swiping Down
94279;Swiping Down
123696;Swiping Down
57770;Swiping Down
24016;Swiping Up
103504;Swiping Left
2062;Swiping Down
123278;Swiping Down
26712;Swiping Up
100476;Swiping Right
30470;Swiping Left
54340;Swiping Right
124040;Swiping Down
141319;Swiping Down
116962;Swiping Left
136347;Swiping Down
41840;Swiping Right
114163;No gesture
137729;Swiping Up
91570;Swiping Up
29510;No gesture
54512;Swiping Right
94525;Swiping Left
136512;Swiping Right
105081;Swiping Down
87004;Swiping Left
13971;Swiping Up
113697;Swiping Up
135626;Swiping Down
47048;Swiping Left
68537;Swiping Down
85014;No gesture
15925;Swiping Up
125248;Swiping Down
106512;Swiping Left
114709;Swiping Down
50803;Swiping Down
105046;Swiping Down
63584;Swiping Up
141031;Swiping Right
13234;Swiping Right
30604;Swiping Right
106683;Swiping Down
36132;Swiping Right
16154;No gesture
81052;Swiping Right
32630;No gesture
103925;Swiping Right
38023;Swiping Down
72290;Swiping Right
100626;Swiping Left
26410;Swiping Down
134587;No gesture
128126;Swiping Right
24569;No gesture
24268;Swiping Up
88372;Swiping Right
77196;No gesture
113126;Swiping Left
128164;Swiping Up
79080;Swiping Down
130547;No gesture
121533;No gesture
39327;Swiping Up
44723;Swiping Left
143885;Swiping Left
91101;Swiping Left
84628;Swiping Up
117698;No gesture
143621;Swiping Left
82408;Swiping Up
22845;Swiping Left
99063;Swiping Right
50256;Swiping Right
49948;Swiping Down
62369;Swiping Left
11617;Swiping Up
29211;No gesture
141260;No gesture
72880;Swiping Up
3461;No gesture
85368;Swiping Up
133082;Swiping Up
131428;Swiping Up
146537;Swiping Left
95273;No gesture
106397;Swiping Right
69819;Swiping Up
25996;No gesture
110656;Swiping Up
7753;Swiping Down
120118;No gesture
113517;Swiping Left
90495;Swiping Right
123630;Swiping Up
73576;Swiping Down
38611;Swiping Right
24237;Swiping Left
47315;No gesture
57750;Swiping Up
18805;Swiping Up
13712;Swiping Up
35234;Swiping Down
74927;Swiping Up
21717;No gesture
125498;No gesture
63096;Swiping Right
10349;Swiping Up
116438;No gesture
49321;Swiping Left
91648;Swiping Up
138588;Swiping Right
6479;Swiping Down
129602;Swiping Up
12240;Swiping Left
90018;Swiping Down
85246;Swiping Up
19511;No gesture
112869;Swiping Down
65493;Swiping Left
126900;Swiping Up
18690;No gesture
125189;Swiping Left
45219;No gesture
89608;No gesture
119769;Swiping Right
133698;Swiping Left
37305;Swiping Down
22384;Swiping Up
104911;Swiping Left
32402;Swiping Up
126233;Swiping Up
107580;Swiping Up
95421;No gesture
98967;Swiping Left
41479;Swiping Up
62288;Swiping Down
139611;Swiping Down
123234;Swiping Left
90104;Swiping Right
136436;No gesture
135335;Swiping Up
109875;Swiping Right
73721;Swiping Right
58833;Swiping Down
92797;No gesture
39397;Swiping Up
18201;Swiping Right
142849;Swiping Right
102946;Swiping Up
124911;Swiping Right
5182;Swiping Left
111594;No gesture
116398;Swiping Down
14907;Swiping Up
123789;No gesture
115937;Swiping Down
16387;Swiping Down
108716;Swiping Down
7712;Swiping Up
114835;Swiping Down
135197;No gesture
131159;No gesture
20026;No gesture
21783;No gesture
51569;Swiping Up
7559;No gesture
26242;Swiping Left
104277;Swiping Up
12192;Swiping Right
81585;No gesture
134831;Swiping Up
37491;No gesture
100609;Swiping Left
64570;Swiping Right
81716;Swiping Right
137864;Swiping Down
97148;Swiping Up
53126;Swiping Right
143461;Swiping Down
9598;Swiping Up
86185;Swiping Right
19065;No gesture
16646;Swiping Down
123390;Swiping Up
22204;Swiping Left
5673;No gesture
28980;No gesture
4474;Swiping Right
19544;Swiping Left
126609;Swiping Down
53610;Swiping Down
131039;Swiping Right
134882;No gesture
73149;Swiping Up
130316;Swiping Right
144703;Swiping Right
39723;Swiping Down
24955;Swiping Up
132351;Swiping Up
102689;Swiping Right
7483;Swiping Left
4534;Swiping Down
115788;No gesture
85560;Swiping Right
65802;Swiping Right
141003;No gesture
92842;Swiping Right
88498;No gesture
5049;Swiping Up
21889;Swiping Right
100281;Swiping Down
7327;Swiping Up
130924;Swiping Right
32663;Swiping Down
64080;Swiping Left
65629;No gesture
120382;Swiping Up
88213;Swiping Up
136880;Swiping Down
58596;Swiping Up
26387;No gesture
78580;Swiping Up
135549;Swiping Down
80782;Swiping Right
139610;Swiping Down
103731;Swiping Up
132523;No gesture
80199;Swiping Right
108582;Swiping Left
142797;Swiping Up
135761;Swiping Down
119500;Swiping Right
6639;Swiping Left
24479;Swiping Down
135583;Swiping Up
89375;Swiping Up
88661;No gesture
62125;Swiping Left
127798;No gesture
73460;Swiping Left
70887;Swiping Down
5817;Swiping Up
80769;Swiping Left
143047;Swiping Right
126395;Swiping Left
45490;Swiping Left
100608;Swiping Left
93715;No gesture
44319;No gesture
105909;Swiping Left
94303;No gesture
94327;Swiping Up
82869;No gesture
143390;Swiping Up
43565;Swiping Right
72005;Swiping Up
87569;No gesture
121573;No gesture
147997;Swiping Down
41771;Swiping Right
55933;Swiping Right
122743;Swiping Left
36294;Swiping Down
33619;Swiping Up
73938;Swiping Up
38;Swiping Right
119158;Swiping Right
108351;No gesture
77554;Swiping Left
34056;Swiping Right
147891;Swiping Left
82694;Swiping Up
93064;Swiping Down
119389;Swiping Up
144193;Swiping Left
22022;Swiping Left
651;No gesture
51179;No gesture
41793;Swiping Right
13642;No gesture
42064;Swiping Up
133863;Swiping Left
63688;Swiping Down
36040;Swiping Left
124788;No gesture
31348;Swiping Up
57060;Swiping Right
81382;Swiping Left
38651;Swiping Right
85372;Swiping Up
77689;No gesture
49523;Swiping Up
22903;Swiping Right
15687;Swiping Down
59132;Swiping Left
129195;Swiping Down
10372;No gesture
5373;Swiping Left
137817;No gesture
74186;Swiping Right
91007;Swiping Down
90357;Swiping Left
55585;No gesture
109278;Swiping Left
86755;Swiping Right
126039;Swiping Left
39734;Swiping Up
621;Swiping Up
64971;No gesture
31059;No gesture
77061;Swiping Down
55782;No gesture
124960;Swiping Right
44716;Swiping Down
45232;No gesture
141393;Swiping Left
79540;No gesture
83959;Swiping Down
127161;Swiping Up
36439;No gesture
122618;Swiping Right
103759;Swiping Right
95723;Swiping Left
97216;Swiping Up
15807;Swiping Down
128325;Swiping Left
93554;Swiping Left
137148;No gesture
110755;Swiping Down
28352;Swiping Right
16485;Swiping Left
113251;Swiping Up
64190;Swiping Up
24306;No gesture
144168;Swiping Left
112681;Swiping Left
91090;Swiping Right
133058;Swiping Up
35868;No gesture
55514;Swiping Left
123426;Swiping Up
923;Swiping Right
98230;Swiping Down
51129;Swiping Left
55153;Swiping Down
99651;Swiping Down
137904;Swiping Down
96295;Swiping Down
103392;Swiping Left
91875;Swiping Right
66606;Swiping Down
140194;Swiping Right
102847;Swiping Left
115014;Swiping Right
71005;Swiping Up
117588;Swiping Left
52123;Swiping Down
147140;Swiping Up
5319;Swiping Right
64371;Swiping Left
145598;Swiping Down
122792;Swiping Down
92269;Swiping Left
99923;Swiping Up
112115;Swiping Down
135479;No gesture
74361;Swiping Down
143555;Swiping Left
113502;Swiping Up
107310;Swiping Up
27567;No gesture
1033;Swiping Down
16196;Swiping Right
49203;Swiping Down
68521;Swiping Left
90424;Swiping Left
36728;Swiping Left
8208;Swiping Up
59979;No gesture
69761;Swiping Left
105448;Swiping Down
139780;Swiping Right
117108;Swiping Right
79402;Swiping Up
68865;Swiping Right
118297;Swiping Up
46020;Swiping Up
17419;Swiping Down
6844;Swiping Down
114259;No gesture
2315;Swiping Down
117871;No gesture
103683;Swiping Right
33488;Swiping Right
